transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
8434,349,92.21712309,QR,Grocery,UK,23,0.1170685314,0.2849073652,0
9280,532,41.7997545,POS,Travel,FR,16,0.05436781991,0.1369998461,0
9588,316,1228.89028,QR,Electronics,US,17,0.9195600183,0.907442087,1
4478,481,49.95902695,QR,Food,UK,21,0.2798078232,0.297837982,0
9105,185,70.66055963,QR,Travel,FR,16,0.1923017618,0.2167954853,0
9968,658,937.2715924,ATM,Grocery,DE,4,0.7699797842,0.7061955569,1
6841,870,6.922823592,QR,Food,US,7,0.04770671338,0.01272497872,0
7501,476,116.4353199,ATM,Clothing,TR,15,0.2112778765,0.2043514053,0
223,986,136.4172607,Online,Travel,US,20,0.06201595479,0.2539777622,0
8439,715,72.94094227,Online,Grocery,TR,11,0.2698005132,0.1088837903,0
4057,12,121.6642067,Online,Clothing,TR,9,0.1938519122,0.2058792596,0
8708,509,113.6354204,Online,Grocery,FR,16,0.040167649,0.2821160513,0
7480,823,37.47629282,ATM,Food,FR,12,0.03093638265,0.0841780646,0
204,849,18.22104866,POS,Clothing,FR,17,0.2810471706,0.2337012277,0
9059,162,143.3160182,POS,Electronics,UK,7,0.02921438835,0.1530662156,0
8865,627,72.21820559,QR,Food,TR,20,0.01789558382,0.01232633037,0
2564,601,141.3551191,QR,Clothing,UK,11,0.2500994144,0.1672455806,0
6234,396,106.8566701,POS,Food,FR,16,0.2311305058,0.1245435467,0
7022,990,83.82815234,ATM,Travel,DE,10,0.08799125508,0.1924629216,0
2253,416,69.09442842,Online,Clothing,UK,21,0.2225089716,0.2752522532,0
8585,731,143.2029027,ATM,Electronics,TR,22,0.1302549661,0.1299822217,0
6513,985,202.6244464,QR,Travel,UK,15,0.1104663771,0.1991567866,0
861,0,115.4503466,POS,Electronics,FR,18,0.2399494689,0.07464838343,0
9142,709,81.79500449,Online,Electronics,FR,10,0.2569593971,0.02470444001,0
1594,210,69.0181788,Online,Travel,US,21,0.1946248309,0.1814488758,0
3995,769,60.98557328,Online,Food,US,20,0.1655235699,0.1981325894,0
5365,706,164.3915394,POS,Electronics,US,7,0.07011400184,0.05132364928,0
683,708,65.19899192,ATM,Food,DE,21,0.02663306787,0.2441044739,0
8877,482,58.11204501,QR,Travel,FR,8,0.1575964748,0.1949187103,0
5819,550,106.6827751,Online,Clothing,US,8,0.2369131182,0.2540722937,0
3169,742,234.3988122,ATM,Electronics,US,15,0.2643820371,0.1187727796,0
7014,181,146.8672989,QR,Food,FR,9,0.2223928776,0.03357520443,0
9197,324,138.3719564,Online,Food,UK,10,0.2155829059,0.02360942749,0
3211,982,85.85013264,ATM,Electronics,US,16,0.2321471233,0.2912901054,0
9419,414,69.62795524,QR,Clothing,FR,19,0.1049488965,0.05783052876,0
5982,550,1,POS,Grocery,US,15,0.2008079044,0.1592050823,0
4597,42,87.13053669,QR,Electronics,UK,20,0.07211141105,0.1183975561,0
6925,787,72.36426357,QR,Grocery,US,21,0.103115371,0.07462312974,0
1644,335,88.52651043,ATM,Clothing,DE,10,0.09496071626,0.2458546224,0
7819,352,100.730559,ATM,Food,US,20,0.07810452806,0.1584219138,0
2236,623,73.43142415,QR,Clothing,US,19,0.1634678983,0.1794291787,0
7342,821,115.6458994,QR,Clothing,DE,6,0.002182108204,0.004726769348,0
1294,20,6.263585972,ATM,Clothing,FR,9,0.1958647247,0.1463163729,0
6907,473,154.7615778,Online,Grocery,UK,14,0.2204107374,0.2397651166,0
9574,937,1122.188811,ATM,Travel,DE,23,0.8298309875,0.8633467739,1
3698,170,117.5250748,POS,Grocery,TR,20,0.1057729491,0.1454723499,0
3922,944,1,Online,Electronics,DE,20,0.164240912,0.1510788653,0
9177,886,1,Online,Food,UK,15,0.0181332305,0.1643493072,0
2484,502,2.933158096,POS,Clothing,FR,14,0.0648817549,0.1503115155,0
5289,104,78.37121214,POS,Clothing,DE,17,0.1743252582,0.2394922213,0
1500,961,92.20894722,QR,Electronics,US,8,0.006038699565,0.2538528846,0
5801,65,168.8637193,POS,Clothing,TR,10,0.2264293718,0.02099159107,0
4568,828,78.4139659,POS,Electronics,DE,21,0.2326694911,0.1859213485,0
8660,569,40.0699924,ATM,Grocery,US,10,0.06050884353,0.1133820771,0
7919,502,103.5423198,QR,Food,TR,11,0.03918513281,0.1742402447,0
9673,487,407.9672735,ATM,Grocery,TR,4,0.9710576354,0.7347629742,1
2258,366,104.5395451,POS,Food,UK,19,0.26951474,0.1531366843,0
2063,529,165.0507831,POS,Electronics,TR,6,0.1020546237,0.01817350978,0
1805,47,115.8709137,POS,Electronics,FR,12,0.009515922835,0.2065818338,0
3733,517,111.5483664,POS,Clothing,DE,11,0.1873460535,0.2771711031,0
6960,522,54.42207223,ATM,Clothing,TR,11,0.06989170776,0.07932428606,0
1672,916,164.4440001,ATM,Food,UK,21,0.08881094126,0.02490755972,0
650,273,130.6587001,QR,Electronics,DE,11,0.2602299824,0.02656219362,0
4585,412,147.2021074,QR,Electronics,FR,17,0.2971688122,0.001745067826,0
7517,89,149.6775514,Online,Electronics,FR,15,0.1785621867,0.2907865845,0
4593,313,64.6866826,QR,Electronics,DE,20,0.2286798297,0.2509407733,0
6973,15,109.2473385,Online,Grocery,TR,14,0.1961455526,0.2244509674,0
7288,834,103.5429452,ATM,Travel,FR,6,0.01826309571,0.04477011496,0
2172,761,115.9132769,POS,Grocery,UK,15,0.05575010327,0.1963340902,0
200,673,145.2533274,ATM,Grocery,FR,9,0.2970526693,0.162890498,0
6550,991,79.42887652,POS,Food,FR,6,0.1269068054,0.01045605013,0
6377,113,109.3787397,ATM,Electronics,TR,14,0.107731046,0.2606241152,0
5193,495,34.52888502,ATM,Grocery,UK,14,0.2052761866,0.2839361531,0
3179,710,67.57214384,ATM,Food,US,17,0.1942224499,0.2399490783,0
6691,332,117.4098427,Online,Food,FR,21,0.1090205155,0.004692703568,0
2189,931,103.1025674,QR,Grocery,TR,20,0.03741779659,0.06915512972,0
9412,73,88.83148311,POS,Food,US,16,0.09566395031,0.1198359977,0
369,174,99.18413938,QR,Grocery,DE,20,0.1188433113,0.1835364099,0
4578,333,76.05508341,Online,Travel,TR,6,0.1958344978,0.07658627654,0
2279,106,100.2020979,QR,Clothing,UK,12,0.2112874549,0.276669933,0
8170,715,76.32718702,POS,Travel,TR,20,0.05367463416,0.1414095471,0
2456,983,43.40332662,QR,Travel,UK,15,0.2132825961,0.1537809654,0
7253,737,65.68586089,POS,Clothing,TR,18,0.2650534883,0.08055218857,0
2086,719,115.2500273,Online,Electronics,US,15,0.1777220395,0.07431632934,0
2251,691,3.965556656,POS,Travel,DE,16,0.1025549275,0.1532039847,0
8378,620,1,QR,Clothing,TR,6,0.05373994814,0.2979632552,0
6743,392,164.1859594,Online,Clothing,UK,23,0.2626457561,0.2092907867,0
7027,909,119.1369809,ATM,Travel,DE,23,0.2339926426,0.2354388372,0
5043,543,91.71593355,Online,Travel,FR,7,0.203167151,0.2063406536,0
3947,438,97.63648104,QR,Travel,TR,20,0.08501601775,0.003497891448,0
1019,791,125.0993829,ATM,Travel,UK,8,0.1521773165,0.02389610204,0
5230,481,161.0376302,ATM,Electronics,FR,11,0.2552496953,0.274498091,0
7168,611,87.85685877,QR,Grocery,TR,8,0.2561999045,0.2535505815,0
572,140,66.58655001,POS,Travel,DE,8,0.1807631274,0.1574264602,0
4823,660,121.8827814,QR,Clothing,FR,19,0.1082696457,0.1896249424,0
4,834,102.6606099,POS,Travel,UK,9,0.0898270324,0.03627425883,0
3177,141,89.2928064,ATM,Electronics,FR,10,0.09243111218,0.1162924701,0
5234,614,34.30277516,Online,Electronics,UK,13,0.09694994468,0.07978013867,0
5340,238,98.29463995,ATM,Food,FR,23,0.2442080248,0.1471305926,0
3707,845,148.233712,Online,Clothing,US,19,0.03601601472,0.1941303365,0
577,995,114.8275661,Online,Grocery,TR,18,0.2978280598,0.05208222973,0
2218,757,1,POS,Travel,UK,16,0.0421023189,0.1083587975,0
4508,272,187.903468,Online,Travel,FR,20,0.2100224341,0.09591502139,0
564,618,185.0783035,QR,Food,FR,8,0.2310179188,0.1118805262,0
3911,240,55.62953186,POS,Electronics,FR,19,0.1195997545,0.1921804673,0
2030,95,139.2028019,Online,Electronics,UK,13,0.1231040959,0.2030580357,0
8470,200,138.2715365,POS,Food,FR,15,0.2002788114,0.01589032499,0
1350,464,74.92652883,Online,Electronics,FR,11,0.2343764263,0.2979877136,0
8004,362,127.376811,POS,Food,US,6,0.227715414,0.160185916,0
9236,898,34.66959867,POS,Clothing,TR,15,0.05847666432,0.1066740323,0
1248,122,80.57419888,Online,Clothing,UK,11,0.1997046586,0.1345924082,0
8669,544,99.91154886,ATM,Clothing,US,9,0.1733049646,0.18070751,0
2689,975,100.2455279,QR,Grocery,US,15,0.2769483623,0.2451206011,0
9683,675,3462.590119,QR,Food,FR,1,0.9096827383,0.9372123375,1
6265,27,114.9348331,ATM,Travel,FR,10,0.1215741987,0.1375125265,0
505,209,76.35736035,POS,Grocery,US,10,0.1972189792,0.1280656854,0
2839,430,95.81277823,ATM,Travel,TR,11,0.05253018798,0.07737123191,0
6179,102,60.62242655,QR,Grocery,TR,11,0.1809661785,0.2984793569,0
2248,564,127.4413931,POS,Electronics,TR,11,0.2390511231,0.1149238194,0
6506,809,61.25913682,POS,Travel,FR,11,0.244397436,0.00724533249,0
2319,103,231.5307505,POS,Food,FR,17,0.2372686723,0.2697663161,0
2467,963,1,QR,Clothing,TR,11,0.03634324861,0.2952817525,0
4583,578,87.16524859,ATM,Food,UK,22,0.2158848425,0.2626603719,0
5181,852,96.69192231,Online,Grocery,US,10,0.1854345321,0.08370340615,0
7385,568,12.59827314,QR,Food,US,15,0.2950980551,0.0640329613,0
660,113,170.3619068,Online,Grocery,FR,22,0.2282577922,0.06559188864,0
6449,61,27.52382396,ATM,Clothing,TR,13,0.1518293312,0.1923656679,0
4092,269,158.7578913,QR,Grocery,US,18,0.2677506386,0.2972879318,0
5377,823,97.35108625,ATM,Grocery,TR,20,0.0375882952,0.142089204,0
457,455,121.0542495,Online,Food,US,20,0.02893078021,0.1448114486,0
6885,506,115.6296115,QR,Travel,FR,22,0.109152919,0.0957923041,0
1933,510,106.4746826,Online,Food,DE,22,0.1279826383,0.2224192505,0
9633,783,5446.956026,ATM,Travel,FR,22,0.8401003099,0.9285290516,1
7423,807,135.6289723,Online,Grocery,UK,14,0.2741919555,0.02536640645,0
136,565,38.16685167,POS,Electronics,FR,8,0.1141024311,0.09008102747,0
6835,290,95.20864596,ATM,Electronics,TR,10,0.06311699435,0.0143194047,0
573,361,73.75935832,ATM,Clothing,DE,8,0.1229601638,0.262732428,0
2883,174,110.8166109,Online,Clothing,UK,23,0.2905124216,0.02662746529,0
959,450,120.3453363,POS,Clothing,UK,9,0.2266256136,0.1097153824,0
7106,438,139.5742964,POS,Clothing,UK,13,0.03413998155,0.09630723468,0
743,834,125.8132458,QR,Travel,TR,8,0.06402930118,0.2835903405,0
4168,190,129.5828542,ATM,Electronics,DE,17,0.002102053627,0.0958417866,0
4189,842,149.8938908,Online,Grocery,UK,6,0.1984928865,0.06569228146,0
3298,42,52.7114177,POS,Electronics,US,16,0.2195117647,0.01212664151,0
5992,122,42.76911676,ATM,Travel,TR,17,0.07899685864,0.147726395,0
5455,295,135.6093329,POS,Food,TR,20,0.1869377055,0.04667675441,0
1717,365,52.27021754,Online,Travel,DE,16,0.1096489528,0.2364774464,0
2801,333,145.6970235,Online,Clothing,DE,12,0.1105432975,0.04681894557,0
7451,120,81.7879759,ATM,Clothing,TR,16,0.06882519513,0.1147392828,0
1170,169,111.5027806,ATM,Electronics,US,14,0.1480180192,0.06113043362,0
7153,657,141.6580247,POS,Electronics,US,7,0.09367320481,0.1548635854,0
2930,652,157.0779366,QR,Food,US,22,0.1496806315,0.1949135631,0
5091,160,62.30150574,Online,Clothing,FR,14,0.2865560947,0.01103079364,0
3260,924,121.6727619,QR,Grocery,UK,23,0.2908605714,0.1031942957,0
4498,53,199.0775125,ATM,Clothing,TR,8,0.1658372744,0.01775347894,0
2736,810,154.7724742,ATM,Grocery,US,8,0.1889184543,0.06752843362,0
646,602,243.0568284,Online,Clothing,DE,19,0.2414886732,0.1753108424,0
6457,299,166.0121484,Online,Clothing,TR,13,0.2238710863,0.2293946165,0
9902,239,1766.244698,POS,Travel,UK,5,0.7440063138,0.7077692246,1
8040,315,173.3691005,Online,Electronics,DE,10,0.2785925026,0.194520934,0
4981,751,117.4466914,POS,Electronics,UK,13,0.2006201409,0.215095868,0
8859,125,117.0383838,POS,Clothing,US,7,0.2213043141,0.0744455441,0
8444,305,134.008804,ATM,Electronics,DE,10,0.09034297781,0.06127279034,0
5771,482,103.9874834,ATM,Travel,TR,16,0.1380137695,0.08992981279,0
3625,782,83.33425027,ATM,Travel,UK,18,0.114551259,0.01885280752,0
7747,289,135.9354146,ATM,Grocery,DE,13,0.137731928,0.1033328176,0
4913,630,138.4910452,ATM,Food,UK,14,0.02183810424,0.06286690419,0
6207,510,170.8781112,Online,Travel,DE,6,0.09904589413,0.050088217,0
8148,421,21.06899258,POS,Grocery,TR,21,0.09487721847,0.05700500306,0
5238,569,181.4794309,QR,Travel,UK,10,0.1895689021,0.2408856738,0
977,139,81.57750623,Online,Clothing,TR,8,0.09367629234,0.1900455396,0
5335,471,147.8758889,QR,Travel,FR,21,0.2047925582,0.1375883758,0
2913,280,92.24096839,ATM,Travel,UK,11,0.09155900327,0.1289421802,0
2417,161,55.37579904,POS,Travel,US,13,0.1742201023,0.02477345199,0
3050,816,35.33272418,QR,Travel,TR,11,0.1714193408,0.057129461,0
6588,618,90.38053678,POS,Food,UK,17,0.1713183482,0.02950717828,0
827,520,43.17750307,POS,Grocery,FR,22,0.237512148,0.1368003714,0
9442,821,86.69813744,QR,Grocery,TR,20,0.2231202202,0.06870866268,0
2530,980,73.66875265,QR,Electronics,FR,9,0.270557376,0.2972288336,0
7714,211,140.9432033,Online,Electronics,US,16,0.04489066598,0.09159613551,0
3542,523,81.1299518,ATM,Food,US,20,0.1838640803,0.2375427236,0
201,427,93.28094659,ATM,Grocery,TR,20,0.003330619902,0.1108485464,0
5124,258,138.3573451,POS,Food,US,6,0.1379726207,0.08407518254,0
7820,395,129.5251159,QR,Electronics,TR,10,0.1604479727,0.150283209,0
6826,818,49.8717575,Online,Clothing,UK,12,0.2454002333,0.05211997397,0
2245,713,82.75924347,ATM,Clothing,FR,21,0.2544253308,0.28930279,0
8153,946,149.6844838,ATM,Grocery,FR,13,0.2207922132,0.2041903446,0
126,30,82.50741281,POS,Electronics,US,21,0.1501990484,0.2421626494,0
2482,179,139.1351969,POS,Clothing,UK,12,0.2612590206,0.04274844812,0
5915,224,1,ATM,Travel,DE,20,0.2746893649,0.2457869934,0
3507,107,56.41551922,ATM,Grocery,US,14,0.2663870747,0.1885365589,0
3599,143,155.6596562,QR,Travel,US,23,0.2582861471,0.05534919722,0
535,866,1.798392101,QR,Food,TR,15,0.1152503005,0.06305834611,0
7655,391,73.88458363,ATM,Food,UK,23,0.2829477309,0.2882828069,0
3550,843,1,POS,Clothing,UK,14,0.1834261722,0.2645172821,0
1121,448,195.2511542,POS,Electronics,FR,6,0.1763999683,0.07927775827,0
6563,978,71.7648823,POS,Travel,US,20,0.03327902364,0.009553106682,0
5,565,58.95699899,Online,Travel,FR,9,0.2890058877,0.283032397,0
4535,149,33.87977596,QR,Grocery,TR,13,0.1994147153,0.1315245284,0
2513,934,140.3862864,POS,Clothing,DE,12,0.07246017002,0.2803014961,0
4374,693,122.9997308,Online,Electronics,US,8,0.2394881795,0.138675431,0
7060,866,23.19591622,POS,Grocery,TR,19,0.08118865879,0.1637891406,0
3277,275,88.61281346,Online,Travel,DE,14,0.2069947751,0.2473212049,0
1176,368,90.64831856,ATM,Food,UK,23,0.01011940889,0.2523035073,0
8124,403,74.12332555,QR,Food,FR,10,0.09722230996,0.05795099598,0
5069,802,102.1348637,ATM,Travel,FR,20,0.1539209128,0.09258661327,0
1059,21,37.52220486,Online,Clothing,DE,19,0.2141524962,0.2563431908,0
3591,133,77.86662697,ATM,Electronics,UK,16,0.2882750134,0.09754229608,0
4971,468,136.0421801,POS,Food,DE,16,0.1182308803,0.1807737502,0
1441,432,65.26092626,ATM,Food,DE,23,0.1160949787,0.1944766217,0
8087,56,70.96294409,Online,Clothing,US,20,0.2902243287,0.168007649,0
5242,421,32.23972963,POS,Clothing,FR,23,0.09400393798,0.2618797612,0
6250,537,68.72421717,ATM,Clothing,US,14,0.2029922908,0.08278465216,0
419,204,128.1211865,Online,Clothing,US,8,0.2149530131,0.145859118,0
4398,774,84.1084729,Online,Grocery,FR,15,0.2151653129,0.09020831192,0
9371,433,131.4435627,QR,Grocery,DE,21,0.007634519588,0.1401897697,0
616,888,147.8311406,ATM,Clothing,DE,19,0.1849347343,0.2089591074,0
9928,440,151.8239621,ATM,Food,US,3,0.7483295451,0.9799983618,1
36,548,54.6596137,Online,Electronics,DE,17,0.2024173234,0.09930201485,0
3280,771,116.4559607,ATM,Food,FR,14,0.1690504541,0.04018397885,0
9099,308,90.99044052,ATM,Food,DE,7,0.2279233204,0.07022371661,0
358,686,53.45573781,Online,Food,UK,8,0.04646387575,0.1955155964,0
3119,155,84.97775311,Online,Food,FR,15,0.02306635513,0.1831768168,0
7699,33,137.0261144,Online,Electronics,US,15,0.0155856701,0.2572397018,0
8813,831,99.15624971,ATM,Clothing,US,14,0.1726381963,0.2054503679,0
2112,389,1,QR,Food,FR,22,0.1087933972,0.08009406369,0
7610,144,127.6059343,POS,Food,UK,8,0.09066433927,0.1588476827,0
9626,856,684.100171,POS,Clothing,US,14,0.7670597163,0.8437324738,1
1256,548,18.51334174,ATM,Grocery,US,13,0.1436742839,0.1229336277,0
8666,83,79.94398469,QR,Food,TR,7,0.232708042,0.1661310443,0
1318,51,6.504865854,Online,Travel,FR,23,0.03512067991,0.1357875881,0
1659,805,1,Online,Food,US,8,0.2087223917,0.05188017912,0
4412,473,107.9745512,QR,Grocery,TR,20,0.0827905946,0.2940616222,0
8118,148,121.6443247,Online,Grocery,FR,19,0.2162329929,0.1286737435,0
373,420,5.414280551,ATM,Grocery,US,12,0.04065228825,0.2653250484,0
5508,425,40.78895531,ATM,Clothing,DE,19,0.2598517665,0.01667427965,0
9847,955,3199.762767,POS,Electronics,NG,12,0.800712563,0.7740973206,1
8,319,92.91895085,Online,Electronics,US,20,0.2160732643,0.00398715003,0
444,491,107.5516455,QR,Grocery,US,22,0.06694438766,0.2133114731,0
4781,486,138.1531008,ATM,Clothing,FR,11,0.2164868288,0.2373766287,0
1819,660,141.7414251,Online,Electronics,TR,21,0.04466409211,0.04427173847,0
5604,270,102.5525753,Online,Electronics,TR,17,0.2445234691,0.2792055872,0
8851,851,113.2270308,QR,Travel,DE,14,0.1350092203,0.1485370834,0
1924,954,88.53121563,QR,Grocery,US,22,0.07665597534,0.2141852106,0
5631,941,176.8800301,Online,Travel,UK,12,0.1925202673,0.0629340803,0
8545,438,96.04294304,QR,Grocery,TR,19,0.04703855941,0.09345728244,0
6420,51,4.730716605,ATM,Food,TR,21,0.2660595203,0.2102792947,0
1001,678,75.76663706,QR,Grocery,US,6,0.1093274834,0.07328821443,0
3388,428,100.7698268,ATM,Electronics,UK,7,0.1132490609,0.1024516202,0
2300,945,91.37519828,QR,Clothing,DE,19,0.2241196788,0.2616361454,0
6214,999,38.11500927,Online,Travel,US,6,0.2302231663,0.09207630096,0
9964,271,1421.094626,Online,Electronics,DE,0,0.8932817335,0.9573452269,1
7522,332,128.8916144,ATM,Electronics,US,8,0.2225634432,0.08421053272,0
9122,375,179.6560528,ATM,Food,TR,18,0.1451404066,0.1342512781,0
6373,573,77.05894637,Online,Grocery,US,18,0.09209172915,0.2724943819,0
5325,149,146.2005529,POS,Travel,FR,19,0.06257201978,0.02590986421,0
2539,896,79.07321333,Online,Food,FR,20,0.229278454,0.1586062544,0
9908,465,4031.181166,QR,Grocery,US,4,0.9659516909,0.960928453,1
2241,627,68.66038752,POS,Food,US,21,0.2467081945,0.05432320543,0
1407,126,132.1182796,POS,Food,FR,21,0.1922224118,0.1635148484,0
7165,717,125.7728849,ATM,Travel,DE,15,0.2019922581,0.0007894825283,0
9536,473,1465.21251,Online,Food,FR,22,0.9934123247,0.9199706069,1
1169,40,129.4455559,POS,Travel,US,10,0.1183160214,0.06095821434,0
1783,441,128.0970308,QR,Clothing,FR,22,0.02783360456,0.2923199531,0
6636,562,67.67708952,Online,Travel,UK,6,0.1913197674,0.0934016718,0
11,975,129.9199004,ATM,Travel,DE,14,0.1998389818,0.167561687,0
3067,844,135.0855029,POS,Travel,FR,15,0.004786196421,0.2825572635,0
8685,755,195.4937434,POS,Food,FR,23,0.02906208487,0.1145220152,0
7949,519,35.72077824,ATM,Travel,UK,7,0.2761203998,0.05686388308,0
5930,91,56.24541223,QR,Food,DE,8,0.2343886173,0.02612889487,0
8795,932,156.390499,QR,Food,US,23,0.01109623544,0.09082980658,0
3905,354,27.95386161,QR,Food,DE,14,0.07514768384,0.2921096977,0
8597,520,117.9228483,QR,Food,DE,16,0.2953074285,0.05407762443,0
3563,949,106.0659616,POS,Food,FR,6,0.2301122333,0.2818151434,0
1288,37,53.29228965,QR,Food,DE,19,0.1905857649,0.1222528367,0
714,552,54.80439174,Online,Clothing,US,18,0.2736379102,0.02563700925,0
3023,320,192.6348547,POS,Grocery,FR,15,0.09756970355,0.1240400932,0
9739,760,10,Online,Electronics,TR,4,0.8645744563,0.7127787824,1
2575,525,31.43429119,Online,Food,DE,6,0.01882990067,0.0554545339,0
7761,498,123.7950417,Online,Food,TR,15,0.2829644576,0.1540657904,0
1354,962,1,QR,Clothing,UK,11,0.08358113542,0.09990715596,0
4784,911,73.84797852,ATM,Food,UK,16,0.2071116318,0.02059800725,0
3246,729,117.044083,Online,Grocery,FR,16,0.1448199196,0.2248057529,0
4433,535,7.411762686,ATM,Grocery,DE,11,0.1088799623,0.1731462,0
1297,962,102.8209727,QR,Grocery,US,19,0.04239171267,0.04268768337,0
4152,183,139.0862094,ATM,Food,UK,18,0.2457469227,0.1114123282,0
7459,521,94.0965122,Online,Travel,DE,23,0.272035065,0.1433128435,0
9996,390,22.16842906,Online,Electronics,TR,5,0.8990753679,0.9996026493,1
853,87,95.30627225,Online,Clothing,UK,22,0.2140444458,0.1327533981,0
3245,53,66.39124044,Online,Clothing,TR,6,0.07683958525,0.2310804359,0
3920,152,101.4067756,POS,Grocery,UK,22,0.240655555,0.1877140436,0
1785,514,98.39862154,QR,Electronics,UK,13,0.04733012749,0.182251539,0
1630,615,95.91446539,Online,Travel,US,10,0.2741474404,0.2391716029,0
1490,498,45.63696579,Online,Clothing,FR,19,0.09255837137,0.04264404958,0
3663,333,141.4330061,ATM,Travel,UK,20,0.0938177514,0.2164864829,0
1964,493,117.1259486,ATM,Travel,US,11,0.07652200483,0.01937113666,0
4620,190,116.6270795,QR,Electronics,UK,9,0.1245171689,0.2574591749,0
8691,333,181.7777089,POS,Travel,TR,11,0.1086467315,0.2460563632,0
1147,689,182.3164604,QR,Clothing,DE,8,0.05225638869,0.08070691177,0
7900,51,159.2034529,ATM,Travel,FR,8,0.03141264049,0.1868510011,0
613,789,75.01933382,POS,Grocery,TR,17,0.1103987766,0.1862194965,0
2734,105,158.2676191,Online,Travel,UK,9,0.2591405295,0.25583033,0
4618,73,108.5277577,QR,Food,US,12,0.04649902967,0.0716177355,0
6302,533,125.4143268,QR,Travel,US,20,0.01006854862,0.03359386573,0
1624,444,29.73590564,Online,Food,UK,9,0.2802158382,0.01492849523,0
4306,861,1,QR,Travel,DE,17,0.2769012063,0.05816122617,0
9149,693,109.0081073,POS,Electronics,DE,8,0.03829944622,0.008614625073,0
6901,89,142.010843,QR,Grocery,TR,23,0.2062697741,0.1285916431,0
930,999,141.22259,QR,Travel,US,9,0.1302598837,0.006581336192,0
9114,730,47.63320528,Online,Travel,FR,12,0.03628968562,0.09682139663,0
9152,239,63.57629921,Online,Grocery,TR,7,0.2279735757,0.1029432408,0
3672,407,129.1001677,QR,Clothing,FR,20,0.2803424384,0.1494244993,0
5348,950,103.7911465,QR,Food,DE,14,0.1048589349,0.02978107093,0
5462,672,103.6069027,Online,Food,UK,12,0.05135825016,0.1309582608,0
3690,665,143.4563769,POS,Grocery,TR,9,0.1964279645,0.2223258222,0
7680,789,51.57936431,Online,Clothing,US,13,0.1275580215,0.2465519571,0
4846,267,1,QR,Food,TR,23,0.1818392844,0.264811876,0
2533,673,104.8368216,ATM,Travel,TR,12,0.1692239524,0.002742959538,0
3654,556,186.0132654,POS,Clothing,UK,11,0.004913803637,0.06198474457,0
7476,52,6.847657159,POS,Travel,TR,19,0.2905963718,0.2525172526,0
3033,107,85.92356451,QR,Travel,TR,7,0.2379847717,0.1613885839,0
3572,185,82.0150582,POS,Grocery,DE,9,0.1878593379,0.2011575778,0
855,103,112.3404659,QR,Food,FR,15,0.00875172,0.1953817437,0
1938,804,132.0854623,QR,Travel,DE,13,0.1225938977,0.2935594268,0
1242,186,152.3128607,POS,Electronics,US,18,0.2085504108,0.1383796607,0
8411,968,108.9145471,POS,Grocery,FR,8,0.1329225666,0.09568253262,0
4696,876,104.1437227,QR,Travel,DE,11,0.04514855367,0.220344314,0
6036,217,169.489629,Online,Food,DE,7,0.06000400915,0.0302171185,0
1295,241,89.2296936,ATM,Travel,US,13,0.2492835046,0.2078508296,0
1357,894,135.0769229,ATM,Electronics,UK,14,0.2104630259,0.2194321341,0
2630,927,138.9313682,POS,Electronics,UK,18,0.2494031599,0.1867631646,0
2721,423,63.29449744,ATM,Electronics,US,21,0.1578722094,0.2302978679,0
7192,855,83.14197243,ATM,Travel,TR,13,0.03438564078,0.1368849995,0
3417,216,142.1244369,ATM,Food,DE,23,0.1121075734,0.2337758686,0
5698,379,154.8306592,Online,Travel,US,15,0.2598401015,0.09688567225,0
5221,523,126.4557554,QR,Grocery,DE,22,0.1767953629,0.02055775206,0
6977,752,141.7170111,POS,Travel,UK,8,0.05276707545,0.1108154761,0
6806,388,106.4486054,ATM,Grocery,TR,19,0.2016525814,0.2782937507,0
5597,278,64.07883802,POS,Grocery,UK,20,0.03234413003,0.04943867208,0
9361,144,94.0931805,ATM,Grocery,UK,12,0.2537952618,0.1804583506,0
1678,902,72.95230483,QR,Travel,DE,14,0.2339843246,0.1977621186,0
6138,839,169.3138041,Online,Travel,DE,22,0.2299028134,0.2519092464,0
380,32,36.81154614,Online,Grocery,UK,20,0.1249775178,0.07013261897,0
4317,616,1,QR,Grocery,TR,14,0.2905218707,0.09599513436,0
5274,971,192.6145477,POS,Food,US,12,0.1575142769,0.2447392172,0
705,790,153.9215372,ATM,Clothing,US,14,0.1807055153,0.2990441249,0
7465,11,91.56544825,QR,Food,DE,23,0.02359849393,0.2832372368,0
23,18,39.85984027,Online,Travel,DE,15,0.107363002,0.1899566219,0
4681,272,56.58596341,ATM,Clothing,TR,7,0.1612445431,0.2559834363,0
1204,649,46.43458362,QR,Clothing,UK,9,0.06950194905,0.213515269,0
6175,203,64.1658046,Online,Grocery,DE,18,0.2042300176,0.2515174521,0
9413,60,99.02422803,ATM,Travel,US,9,0.291783044,0.2074134806,0
9529,318,1024.360022,ATM,Food,US,0,0.9084776875,0.8228963222,1
8948,777,86.59721158,QR,Grocery,UK,8,0.04581760974,0.264165464,0
1162,921,100.198064,ATM,Travel,DE,7,0.0362027666,0.1751900644,0
5554,574,72.87450461,ATM,Electronics,US,13,0.01744233021,0.1832248325,0
2092,210,62.55134514,POS,Travel,DE,21,0.04412067191,0.131223351,0
9778,959,1841.032005,Online,Travel,FR,5,0.7363254854,0.9654965817,1
